year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,2,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",28,10,3.81,0,4.72,0,1.47,0,0,546,197,0,242,0,107
2015,2,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3191,702,216.21,9.97,257.17,0.86,217.79,146,18,35592,11783,488,9391,30,13900
2015,2,US,US Airways Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",147,49,21.75,2.53,19.29,0.55,4.88,2,1,2759,1595,146,806,12,200
2015,2,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3984,706,233.15,34.25,271.57,2.97,164.06,82,19,44988,16685,4154,12371,128,11650
2015,2,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",363,100,27.29,2.99,53.4,0.55,15.77,6,0,6175,1845,298,2867,18,1147
2015,2,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",522,149,50.53,3.02,69.16,2.22,24.07,8,0,8052,3217,307,2663,83,1782
2015,2,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",573,142,46.92,1.95,65.87,0.19,27.07,28,2,6740,2161,216,2723,7,1633
2015,2,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",520,119,49.1,4.19,38.96,2.02,24.73,16,0,5433,2389,334,1468,42,1200
2015,2,US,US Airways Inc.,MKE,"Milwaukee, WI: General Mitchell International",53,10,1.79,0,6.08,0,2.13,2,0,432,115,0,246,0,71
2015,2,US,US Airways Inc.,MIA,"Miami, FL: Miami International",274,75,31.99,1.36,29.04,0,12.6,7,2,3630,1640,146,1181,0,663
2015,2,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6840,1206,350.78,57.06,438.13,2.07,357.97,405,9,66342,23074,5700,17435,89,20044
2015,2,US,US Airways Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",21,7,2.9,0.86,2.02,0,1.22,0,0,526,107,290,45,0,84
2015,2,US,US Airways Inc.,IND,"Indianapolis, IN: Indianapolis International",126,23,10.76,0.26,6.08,0.71,5.2,3,0,1147,465,11,222,17,432
2015,2,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1600,409,91.88,10.48,175.23,0.2,131.21,157,3,18833,4331,649,6625,3,7225
2015,2,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",464,87,25.33,2.92,28.6,0.84,29.32,24,0,5084,1542,300,1067,27,2148
2015,2,US,US Airways Inc.,MCO,"Orlando, FL: Orlando International",716,170,56.67,5.74,68.37,1.45,37.76,14,0,9082,3072,749,2748,59,2454
2015,2,US,US Airways Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",360,69,26.59,2.19,21.65,1.33,17.25,13,1,3600,1625,269,687,44,975
2015,2,US,US Airways Inc.,RNO,"Reno, NV: Reno/Tahoe International",81,15,5.94,0,4.71,0,4.35,1,1,691,428,0,126,0,137
2015,2,US,US Airways Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",151,33,17.35,0,7.4,1.24,7.01,1,0,1304,695,0,211,31,367
2015,2,US,US Airways Inc.,ONT,"Ontario, CA: Ontario International",67,17,7.74,0,4.68,0,4.58,1,0,765,422,0,151,0,192
2015,2,US,US Airways Inc.,PDX,"Portland, OR: Portland International",129,31,15.32,0.78,7.82,0,7.08,2,0,1462,824,72,191,0,375
2015,2,US,US Airways Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",374,74,29.1,2.27,25.45,0,17.19,13,0,4343,1764,208,895,0,1476
2015,2,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",451,120,33.58,2.98,42.54,0.5,40.4,6,0,6899,2157,356,1805,14,2567
2015,2,US,US Airways Inc.,DEN,"Denver, CO: Denver International",333,90,27.69,2.92,45.3,0,14.09,7,0,4966,1638,546,1789,0,993
2015,2,US,US Airways Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",108,19,7.33,0.36,4.31,0,7,1,0,994,542,26,110,0,316
2015,2,US,US Airways Inc.,MCI,"Kansas City, MO: Kansas City International",164,32,15.34,0.58,8.48,0,7.61,4,0,1450,631,72,273,0,474
2015,2,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1001,323,71.09,10.53,162.87,1.03,77.47,144,5,16122,3638,618,7595,47,4224
2015,2,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",466,106,37.17,5.06,46.39,1.52,15.86,22,0,5002,1907,633,1784,33,645
2015,2,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",545,113,43.87,2.64,42.73,0.25,23.51,15,0,5939,2319,342,1847,11,1420
2015,2,US,US Airways Inc.,JFK,"New York, NY: John F. Kennedy International",219,55,19.66,0.46,26.95,1.05,6.88,20,0,3598,1004,205,1891,19,479
2015,2,US,US Airways Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",279,56,23.92,0.33,13.21,0.28,18.27,16,1,2623,1088,25,453,13,1044
2015,2,US,US Airways Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",110,17,7.89,0,3.53,0.43,5.15,3,0,710,377,0,135,19,179
2015,2,US,US Airways Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",331,72,30.54,1.89,22.52,0.3,16.75,3,0,3924,1676,134,874,12,1228
2015,2,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",250,61,29.47,4.1,18.07,0,9.37,4,2,3227,1343,793,618,0,473
2015,2,US,US Airways Inc.,CMH,"Columbus, OH: Port Columbus International",72,13,3.57,0.81,7.45,0,1.16,0,0,700,186,72,182,0,260
2015,2,US,US Airways Inc.,RSW,"Fort Myers, FL: Southwest Florida International",334,94,34.61,2.28,38.1,0,19.01,12,0,4275,2048,117,1167,0,943
2015,2,US,US Airways Inc.,SMF,"Sacramento, CA: Sacramento International",126,26,10.36,1,5.73,0,8.91,1,0,901,397,25,134,0,345
2015,2,US,US Airways Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",25,6,1.83,0,3.16,0.07,0.94,0,0,416,299,0,84,2,31
2015,2,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",210,43,10.95,2.59,18.88,1,9.58,3,1,1809,385,256,616,15,537
2015,2,US,US Airways Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",143,39,13.24,1.24,13.41,0.15,10.96,2,0,1587,440,31,472,7,637
2015,2,US,US Airways Inc.,GEG,"Spokane, WA: Spokane International",45,7,2.22,0,1.53,0,3.25,0,0,409,100,0,42,0,267
2015,2,US,US Airways Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",228,47,17.69,0.19,14.54,0.67,13.9,13,0,1997,906,6,374,17,694
2015,2,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",292,67,25.18,1.96,26.09,0,13.78,22,0,3336,1334,158,1017,0,827
2015,2,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",206,48,21.87,0.35,15.09,0,10.69,4,0,2466,1283,52,529,0,602
2015,2,US,US Airways Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",295,62,28.74,1.77,14.11,0.4,16.99,14,0,3711,1378,477,660,6,1190
2015,2,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1408,450,86.26,10.21,221.63,0.36,131.54,234,1,26591,5347,646,11571,23,9004
2015,2,US,US Airways Inc.,BOI,"Boise, ID: Boise Air Terminal",56,15,6.91,0,1.61,0,6.48,1,0,686,395,0,60,0,231
2015,2,US,US Airways Inc.,OGG,"Kahului, HI: Kahului Airport",46,9,3.07,0,5.93,0,0,2,0,307,148,0,159,0,0
2015,2,US,US Airways Inc.,OMA,"Omaha, NE: Eppley Airfield",52,4,1.87,0,2.13,0,0,0,0,112,69,0,43,0,0
2015,2,US,US Airways Inc.,AUS,"Austin, TX: Austin - Bergstrom International",67,15,7.28,0.07,4.3,0,3.35,0,0,867,313,20,164,0,370
2015,2,US,US Airways Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",142,26,8.71,0.34,10.83,1.09,5.04,5,0,1295,567,18,338,37,335
2015,2,US,US Airways Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",32,10,5.2,1,3.3,0,0.5,0,0,707,372,206,89,0,40
2015,2,US,US Airways Inc.,HNL,"Honolulu, HI: Honolulu International",52,12,3.27,0.18,7.73,0,0.82,1,1,619,89,54,231,0,245
2015,2,US,US Airways Inc.,LIH,"Lihue, HI: Lihue Airport",24,8,4.25,0,3.38,0.37,0,1,0,204,110,0,84,10,0
2015,2,US,US Airways Inc.,JAX,"Jacksonville, FL: Jacksonville International",203,45,28.64,1.31,7.44,0,7.62,6,0,2766,1836,104,419,0,407
2015,2,US,US Airways Inc.,STT,"Charlotte Amalie, VI: Cyril E King",55,10,6.15,0.07,1.26,0,2.52,0,0,1323,759,7,35,0,522
2015,2,US,US Airways Inc.,RIC,"Richmond, VA: Richmond International",97,15,6.2,0.14,2.53,0,6.12,4,1,717,388,4,146,0,179
2015,2,US,US Airways Inc.,BNA,"Nashville, TN: Nashville International",106,15,4.69,0,4.62,0.44,5.25,10,0,604,234,0,166,7,197
2015,2,US,US Airways Inc.,ALB,"Albany, NY: Albany International",56,6,0.59,1,1.46,0,2.96,3,0,377,127,39,30,0,181
2015,2,US,US Airways Inc.,CHS,"Charleston, SC: Charleston AFB/International",18,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2015,2,US,US Airways Inc.,PWM,"Portland, ME: Portland International Jetport",28,8,5.17,0,1.57,0,1.26,3,0,282,160,0,51,0,71
2015,2,US,US Airways Inc.,ORF,"Norfolk, VA: Norfolk International",45,2,1,1,0,0,0,3,0,172,42,130,0,0,0
2015,2,US,US Airways Inc.,SAT,"San Antonio, TX: San Antonio International",48,15,5.19,0.42,3.6,0,5.79,0,0,1173,349,79,234,0,511
2015,2,US,US Airways Inc.,PVD,"Providence, RI: Theodore Francis Green State",94,23,8.53,0.76,8.92,0,4.79,14,1,996,415,85,237,0,259
2015,2,US,US Airways Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,US,US Airways Inc.,ROC,"Rochester, NY: Greater Rochester International",28,6,3.01,0,1.26,0,1.73,1,0,280,144,0,25,0,111
2015,2,US,US Airways Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",325,91,27.8,1.32,37.01,1.02,23.85,11,1,4614,1712,114,1324,16,1448
2015,2,US,US Airways Inc.,MEM,"Memphis, TN: Memphis International",80,14,3.98,1.16,4.83,0,4.02,6,0,487,102,53,141,0,191
2015,2,US,US Airways Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",101,22,6.65,0,7.76,0,7.59,4,0,1005,320,0,237,0,448
2015,2,US,US Airways Inc.,BDL,"Hartford, CT: Bradley International",119,21,12.17,2.1,4.32,0,2.41,14,0,1355,892,109,172,0,182
2015,2,US,US Airways Inc.,MDT,"Harrisburg, PA: Harrisburg International",25,5,1.65,0,1.79,0,1.56,1,0,167,74,0,38,0,55
2015,2,US,US Airways Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",45,12,5.53,0,4,0,2.47,3,0,500,256,0,111,0,133
2015,2,US,US Airways Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,1,0.9,0,0,0,0.1,0,0,42,38,0,0,0,4
2015,2,US,US Airways Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",2,1,0,0,0,0,1,0,0,32,0,0,0,0,32
2015,2,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2,2,0,0,0.14,0,1.86,0,0,54,0,0,5,0,49
2015,2,US,US Airways Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",5,3,2,0,0,0,1,0,0,255,148,0,0,0,107
2015,2,VX,Virgin America,BOS,"Boston, MA: Logan International",115,19,4.5,4.77,6.07,0,3.66,16,0,986,126,99,203,0,558
2015,2,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1200,278,36.28,20.46,156.69,0.62,63.95,29,10,24990,2105,825,16966,13,5081
2015,2,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",906,162,38.91,35.84,35.43,0.18,51.64,23,2,8712,2102,1085,1438,5,4082
2015,2,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",302,50,17.95,5.37,9.75,0,16.92,17,2,3304,1100,178,957,0,1069
2015,2,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",309,55,9.82,2.39,15.98,0,26.82,12,0,4275,442,134,882,0,2817
2015,2,VX,Virgin America,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",147,30,4.41,10.07,8.46,0,7.06,3,0,1180,190,294,319,0,377
2015,2,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",100,14,3.4,2.58,3.77,0,4.26,4,0,842,158,76,130,0,478
2015,2,VX,Virgin America,DAL,"Dallas, TX: Dallas Love Field",322,72,15.57,12.23,8.75,0.03,35.42,20,0,4099,1145,402,393,2,2157
2015,2,VX,Virgin America,DCA,"Washington, DC: Ronald Reagan Washington National",101,19,7.6,5.28,2.87,0,3.25,7,0,958,537,142,169,0,110
2015,2,VX,Virgin America,LGA,"New York, NY: LaGuardia",99,33,4.32,8.41,18.57,0,1.71,13,0,2133,312,219,1480,0,122
2015,2,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",167,22,2.16,0.05,1.55,0,18.24,1,0,1039,45,2,52,0,940
2015,2,VX,Virgin America,SAN,"San Diego, CA: San Diego International",122,22,2.96,0.52,3.71,0,14.81,1,0,1793,194,17,131,0,1451
2015,2,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",130,21,4.07,5.88,4.33,0,6.73,7,0,871,97,134,124,0,516
2015,2,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",66,10,4.33,0,5.67,0,0,2,0,516,117,0,399,0,0
2015,2,VX,Virgin America,AUS,"Austin, TX: Austin - Bergstrom International",52,13,2.03,1.23,1.55,0,8.19,0,0,801,62,24,84,0,631
2015,2,VX,Virgin America,MCO,"Orlando, FL: Orlando International",28,5,2.81,0.48,0,0,1.71,0,0,530,375,35,0,0,120
2015,2,VX,Virgin America,PDX,"Portland, OR: Portland International",28,4,1,0,1,0,2,0,0,316,17,0,63,0,236
2015,2,VX,Virgin America,PSP,"Palm Springs, CA: Palm Springs International",29,10,0.37,0.25,2.02,0,7.36,0,0,704,13,20,77,0,594
2015,2,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",850,173,56.99,2,20.82,0,93.18,33,2,7339,2481,103,679,0,4076
2015,2,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",311,61,24.84,1.63,10.42,0.82,23.29,15,0,3119,1158,297,425,23,1216
2015,2,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",132,21,7.19,1.83,3.09,0,8.89,3,1,684,189,73,86,0,336
2015,2,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3312,497,158.21,6.23,114.27,0.25,218.05,151,3,22130,7790,544,3565,4,10227
2015,2,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1311,289,110.34,4.63,50.4,0,123.63,32,1,13993,5471,229,1897,0,6396
2015,2,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3833,637,186.95,5.22,114.81,0.81,329.2,100,1,29729,9542,539,3972,13,15663
2015,2,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",492,98,42.77,3.72,13.23,0,38.27,48,0,4915,1744,267,488,0,2416
2015,2,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",358,73,30,0.67,9.91,0,32.43,11,0,3167,1285,40,404,0,1438
2015,2,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2040,275,91.33,3.54,54.27,0,125.87,229,5,13167,4288,209,2053,0,6617
2015,2,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",244,52,17.24,0.59,5.8,0,28.38,0,0,1870,608,20,181,0,1061
2015,2,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",637,195,53.17,15.54,68.47,0,57.82,85,3,12337,3327,1202,4000,0,3808
2015,2,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",452,114,47.64,1.81,19.04,0,45.51,23,1,4865,2245,82,679,0,1859
2015,2,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1117,201,60.39,8.04,12.27,0,120.3,19,3,9589,2953,568,395,0,5673
2015,2,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4679,807,218.01,30.54,154.64,1.35,402.46,267,25,41578,11545,2704,6155,31,21143
2015,2,WN,Southwest Airlines Co.,CAK,"Akron, OH: Akron-Canton Regional",292,53,15.39,0.4,9.6,0,27.61,20,1,2807,784,63,429,0,1531
2015,2,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",160,30,10.83,1,2.67,0,15.5,11,1,1882,660,16,245,0,961
2015,2,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",291,61,26.59,2.3,11.95,0,20.16,13,3,3675,982,360,864,0,1469
2015,2,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",132,19,7.3,0,4.68,0,7.02,13,1,798,270,0,190,0,338
2015,2,WN,Southwest Airlines Co.,CMH,"Columbus, OH: Port Columbus International",718,144,53.92,0,28.52,0,61.55,29,2,7409,3691,0,872,0,2846
2015,2,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",100,26,8.17,1,3.52,0,13.31,0,0,1112,263,96,116,0,637
2015,2,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",4074,692,190.13,20.42,118.29,0,363.16,166,4,32441,9074,1299,4119,0,17949
2015,2,WN,Southwest Airlines Co.,DAY,"Dayton, OH: James M Cox/Dayton International",132,21,6.04,0.61,2.27,0,12.09,4,1,1103,230,91,142,0,640
2015,2,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1196,115,37.79,3.63,26.48,0,47.1,126,4,5786,2401,151,1078,0,2156
2015,2,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",4202,759,216.31,46.4,207.58,0,288.7,97,13,38364,11426,2460,8012,0,16466
2015,2,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",80,13,3.35,0,4.78,0,4.88,3,0,668,97,0,209,0,362
2015,2,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",493,107,30.25,1.52,29.05,0.06,46.13,26,1,4623,1353,97,951,5,2217
2015,2,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",56,9,3.84,0,1.44,0,3.72,2,0,499,248,0,54,0,197
2015,2,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",492,106,42.31,0,19.39,0,44.3,1,0,3866,1457,0,564,0,1845
2015,2,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",452,75,24.62,1.29,25.12,0,23.97,57,0,3796,1500,71,860,0,1365
2015,2,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1614,287,105.09,4.04,73.91,0.55,103.4,42,3,14330,6002,216,2733,32,5347
2015,2,WN,Southwest Airlines Co.,FNT,"Flint, MI: Bishop International",116,18,8.42,0,2.4,0,7.18,4,0,1350,672,0,124,0,554
2015,2,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",228,38,14.01,0,1.8,0,22.19,0,0,2155,1070,0,66,0,1019
2015,2,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",192,39,13.3,0,3.89,0,21.82,3,1,1716,415,0,113,0,1188
2015,2,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",107,29,6.06,0,5.29,0,17.65,8,0,1351,379,0,188,0,784
2015,2,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",156,25,5.08,0.89,6.07,0,12.95,0,0,996,149,44,196,0,607
2015,2,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",182,30,10.94,1.78,8.26,0,9.02,7,1,1486,509,114,435,0,428
2015,2,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",124,27,11.99,0.56,1.73,0,12.72,4,0,1164,402,55,99,0,608
2015,2,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",738,159,51.56,0.02,31.11,0.65,75.66,18,0,8759,3340,1,1016,17,4385
2015,2,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",349,83,34.28,0,5.67,0,43.05,37,0,4141,1617,0,259,0,2265
2015,2,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",304,80,34.12,0,10.47,0,35.42,10,1,3315,1489,0,324,0,1502
2015,2,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5375,933,219.52,23.26,223.08,1.37,465.77,73,2,46838,11622,2232,9798,32,23154
2015,2,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2959,626,162.94,16.08,179.29,0.52,267.18,87,5,27942,7087,1047,6237,12,13559
2015,2,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",184,41,15.68,0.8,7.12,0,17.41,8,0,1620,553,55,272,0,740
2015,2,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",828,216,37.77,19.98,103.46,0,54.79,105,5,10639,1830,1086,4737,0,2986
2015,2,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",189,42,18.43,0.67,6.86,0,16.04,11,1,1555,721,31,268,0,535
2015,2,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International",254,50,19.98,1.72,5.96,0,22.34,13,2,2232,888,70,235,0,1039
2015,2,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1546,340,117.23,2.84,60.86,0,159.07,43,0,15212,5179,116,1897,0,8020
2015,2,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3082,577,178.32,17.35,137.49,2,241.84,100,3,29791,10035,1766,4721,112,13157
2015,2,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5632,996,301.03,37.25,293.53,0.83,363.37,424,22,48099,14090,2847,10319,19,20824
2015,2,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",180,30,10.25,0,5.04,0,14.71,10,0,1071,350,0,185,0,536
2015,2,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",295,62,29.4,1.81,8.65,0,22.14,29,0,3494,1455,230,410,0,1399
2015,2,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",1001,202,53.48,0.84,42.44,0,105.24,52,6,10663,3295,125,1441,0,5802
2015,2,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",578,123,49.46,1,22.65,0,49.89,18,1,5525,1908,29,776,0,2812
2015,2,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1427,237,86.98,2.07,43.56,0,104.39,34,3,11297,3657,481,1445,0,5714
2015,2,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2515,483,125.09,3.92,53.86,0,300.12,60,0,22295,4967,196,1684,0,15448
2015,2,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",479,95,36.66,0,15.9,0,42.44,8,5,4457,1540,0,503,0,2414
2015,2,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",399,96,36.91,1.84,19.34,0,37.91,11,0,4252,1831,107,709,0,1605
2015,2,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",802,149,54.89,3.54,9.9,0,80.67,6,2,7199,2635,247,372,0,3945
2015,2,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",136,41,20.84,0.22,5.14,0,14.8,6,1,1973,983,32,317,0,641
2015,2,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",255,66,22.01,3.24,21.58,0,19.17,10,1,3281,1392,137,838,0,914
2015,2,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",687,122,39.98,1,11.41,0,69.61,5,0,6615,2115,24,393,0,4083
2015,2,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",692,140,41.97,8.54,30.8,0,58.7,39,1,6307,2095,386,1246,0,2580
2015,2,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4299,749,217.2,26.04,150.87,0,354.89,52,5,37887,10491,3254,6289,0,17853
2015,2,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",663,126,43.78,0,30.72,0.75,50.75,13,3,5781,2231,0,1160,13,2377
2015,2,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",56,8,1.76,0,0.8,0,5.44,2,0,303,41,0,18,0,244
2015,2,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",441,101,45.68,3.44,17.44,0,34.44,43,4,5017,2241,270,791,0,1715
2015,2,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",58,22,4.41,0.42,5.55,0,11.62,6,0,756,167,66,150,0,373
2015,2,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",679,105,42.54,0,13.31,0,49.15,49,1,4646,1942,0,482,0,2222
2015,2,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",108,16,5.29,0.64,2.23,0,7.84,6,0,745,256,87,78,0,324
2015,2,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",450,81,28.42,0.83,6.6,0,45.15,1,1,3024,902,15,164,0,1943
2015,2,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",174,42,19.9,1.77,6.99,0,13.35,10,0,2026,959,225,207,0,635
2015,2,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",798,131,50.95,4.34,39.69,0,36.02,23,3,6805,3063,308,1293,0,2141
2015,2,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2464,490,150,15.18,67.95,0,256.87,52,3,22197,6503,1118,2442,0,12134
2015,2,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1065,239,77.36,0.86,57.55,0,103.23,17,1,10304,3196,103,2033,0,4972
2015,2,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville International-Standiford Field",295,59,19.9,2.86,12.46,0,23.79,10,0,2890,887,225,408,0,1370
2015,2,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",685,159,47.91,0.25,20.39,0,90.45,6,0,7217,1867,10,710,0,4630
2015,2,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1114,293,66.6,19.35,85.59,0,121.46,59,0,18898,3988,1887,5572,0,7451
